20190504,浦东,金桥,9号线沿线，步行到华为，满五年唯一，两房南带阁楼,388万,高楼层(共6层)                                                    | 1999年建 |                                 2室1厅 | 80.8平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-ff5464fb-66a1-4651-9636-ad4cd7a89732.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,满五唯一产权清晰随时看房诚意出售楼层佳配套齐全,193万,高楼层(共6层)                                                    | 1997年建 |                                 1室1厅 | 41.66平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-a4fba167-2929-4a53-b1c1-e2ae274343ec.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,仁恒，巴厘岛风格，带地下室带花园，降价200万,1850万,低楼层(共14层)                                                    | 2012年建 |                                 5室2厅 | 399.55平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20180118/eb370830-6793-44fc-8210-1d2849981fef.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,金巷小区电梯3房 交通方便 配套成熟,428万,低楼层(共24层)                                                    | 2002年建 |                                 3室2厅 | 102.34平米,https://ke-image.ljcdn.com/310000-inspection/prod-2ccd1f06-4217-49fb-889d-eb9905bb702d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,此房是复式的，6楼复7楼，使用面积带附带大露台,570万,高楼层(共6层)                                                    | 2002年建 |                                 3室2厅 | 132.37平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-68eef209-3862-49e8-b0ee-0de95a924702.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,近地铁，双南带飘窗，精装修，一梯两户，近6号线,369万,高楼层(共6层)                                                    | 1995年建 |                                 2室1厅 | 66.08平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-231d90a0-ca07-4839-b8fa-1b1312fa3aeb.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,双南地铁3房2卫 6号线五莲路 带花园 精装 文峰商圈。,738万,低楼层(共11层)                                                    | 2000年建 |                                 3室2厅 | 129.19平米                                  | 南,https://ke-image.ljcdn.com/hdic-frame/18182e51-8034-4a6f-8f12-220140100930.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,中间楼层＋不靠路＋02年商品房＋满五年＋采光好新上,470万,中楼层(共6层)                                                    | 2002年建 |                                 2室2厅 | 90.4平米                                  | 南,https://ke-image.ljcdn.com/hdic-frame/5ba9ffbf-262d-4a71-83de-d276373ea7d5.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,户型方正，位置佳，无遮挡，采光充足,270万,高楼层(共6层)                                                    | 2004年建 |                                 1室1厅 | 56.35平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-417e2410-aab3-442e-b147-b907c396229e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,正气大三房 景观楼层 精美装修 满五税费少 诚售！,870万,高楼层(共14层)                                                    | 2010年建 |                                 3室2厅 | 128.38平米                                  | 南,https://ke-image.ljcdn.com/hdic-frame/80d92d72-9aff-44d8-b2d2-6370d6879e4d.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,荷三刚需三房，得房率高，动迁税少，采光充足,356万,高楼层(共6层)                                                    | 1994年建 |                                 3室1厅 | 79.78平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-ef9a3e3a-f55f-43f4-9a23-b401681f097a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,户型正气 2004年品质小区 房东诚心出售 价格可谈,680万,低楼层(共16层)                                                    | 2004年建 |                                 2室2厅 | 94.23平米                                  | 南,https://ke-image.ljcdn.com/hdic-frame/1ac775bc-0e65-4e12-bdd0-7f779b262977.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,法式建筑，近地铁九号线台儿庄路站，满五年唯一,686万,低楼层(共6层)                                                    | 2003年建 |                                 3室2厅 | 124.06平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-305313ad-54db-47b7-8d0f-f5982fba58cf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,小区复式房  业主自住精装修    诚意出售,1000万,高楼层(共5层)                                                    | 2002年建 |                                 4室2厅 | 176.74平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/test-b5194661-fc08-43ad-ab13-aa1c37130050.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,商      住房,近12号线 东陆路站看房方便,112万,低楼层(共16层)                                                1室1厅 | 43平米                                  | 北,https://ke-image.ljcdn.com/shfdfs-image/20171204/43873660-f801-4cc9-ad73-29d46b9460cc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,金桥花苑正气两房，双天井，简约自住装修，诚意出售！,385万,低楼层(共6层)                                                    | 1998年建 |                                 2室1厅 | 61.33平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-82499d2d-7147-45bb-b62a-879d022ac8e0.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,店长推荐，近地铁，全明通透，精装修，业主很诚心,380万,高楼层(共6层)                                                    | 1995年建 |                                 3室1厅 | 80.28平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-5743fcd9-f8ab-452f-9800-51ecbf54e2ac.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,满五唯一 转角阳台 近公园 产权清晰 方便看房,240万,高楼层(共6层)                                                    | 1997年建 |                                 2室1厅 | 67.04平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-199ee6bd-c44d-4234-90c0-5acdc4f9826e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,贝尔新村，满五年唯一，一手动迁，地铁9号线口,310万,高楼层(共6层)                                                    | 1997年建 |                                 2室1厅 | 69.12平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/487d2a23-00eb-4d15-8a89-e7941bec55f2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,近九号线地铁，南北通三房，采光充足、配套成熟,680万,高楼层(共6层)                                                    | 2002年建 |                                 3室2厅 | 112平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-6cb73bcf-b1cc-41a7-84b5-a67a1598d3cc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,近地铁 面积小，总价低，单价低，业主诚心出售,128万,低楼层(共16层)                                                1室1厅 | 42平米,https://ke-image.ljcdn.com/shfdfs-image/20160408/ecd74fe2-8fe6-40df-87a1-ca252d16f31a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,温馨装修，少税满五，双南两房，方正户型，看房随时,320万,高楼层(共6层)                                                    | 1996年建 |                                 2室1厅 | 67.63平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-cd2ac493-0da5-4f9f-b56d-5b7179e17816.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,动迁房，满五唯一，电梯房中间楼层，无抵押，中等装修,310万,中楼层(共24层)                                                    | 2002年建 |                                 2室1厅 | 73.46平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20160723/35d5c39b-d524-42b0-b73d-4456b27320fe.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,长岛公寓 2005年全明大两房 婚房装修 拎包入住 低总价,335万,低楼层(共24层)                                                    | 2005年建 |                                 2室1厅 | 81.15平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/rsp_pic_uploadac414ed6-b685-4e46-a5bc-98df894c24c2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,东方两居！满五年唯一，高区景观好，采光无遮挡,580万,高楼层(共10层)                                                    | 2006年建 |                                 2室2厅 | 94.44平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-4143fa07-d5d0-4956-8ce3-68cb0a9b6861.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,2006年的房子，双阳台双飘窗，无增值税无个税，精装修,512万,高楼层(共6层)                                                    | 2006年建 |                                 2室2厅 | 91.57平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-5b5ab758-1476-4780-9597-0f67e7aa4aec.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,9号线台儿庄站500米！紧接碧云社区！,420万,高楼层(共26层)                                                    | 1997年建 |                                 3室2厅 | 101.03平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/c40d7912-8124-47de-b809-70d970620c26.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,中环边上，9号线地铁口，一手动迁，没有增值税,410万,低楼层(共6层)                                                    | 1994年建 |                                 3室1厅 | 87.91平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-6f2d27e2-d1d8-4ce4-a529-d663776d5ff4.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,证大四期复式房，户型通透，附加面积大诚意出售有钥匙,1180万,高楼层(共10层)                                                    | 2006年建 |                                 4室3厅 | 140.39平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-d8477dfb-3c1d-482c-a001-0691484810d8.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,景源佳苑+户型正气+诚心出售+精装修+刚需必备,430万,高楼层(共7层)                                                    | 2007年建 |                                 2室2厅 | 87.46平米                                  | 南,https://ke-image.ljcdn.com/hdic-frame/aef3708e-4967-411c-95b7-70c370ee9fc1.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,全明户型，数量少；配套齐全，交通便利，看房方便,490万,低楼层(共18层)                                                    | 2006年建 |                                 1室1厅 | 67.24平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-4a4d81b1-b2fb-4a4e-a174-08f239f3c851.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,五莲地铁口 小一房 朝南户型 采光无限好 价可议,192万,高楼层(共6层)                                                    | 1995年建 |                                 1室1厅 | 45.43平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-b53db31c-1582-4b29-a30f-211705264070.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,两房朝南，小区中间位置，靠進地铁，配套齐全,348万,高楼层(共6层)                                                    | 1994年建 |                                 2室2厅 | 71.31平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-668e61de-8e08-4429-8ce0-2c4ffc09d0d8.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,精装带地暖，诚心出售看房方便，正气户型。满五唯一,700万,高楼层(共6层)                                                    | 2003年建 |                                 3室2厅 | 124.91平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-30ebf243-7193-428d-acca-231ce6890f30.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,08年房龄  精装修  拎包入住  户型好,650万,低楼层(共6层)                                                    | 2008年建 |                                 2室2厅 | 96.02平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-b2bcfdf1-e4cf-49c2-b3af-74d32e796469.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,新挂牌  位置好  正气大两房  诚心出售,630万,低楼层(共5层)                                                    | 2002年建 |                                 2室2厅 | 87.76平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/6ae09921-e29b-4589-8506-69030d29dbd0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,成熟社区，配套齐全，2房朝南，花园位置，中间楼层.,360万,中楼层(共6层)                                                    | 1996年建 |                                 2室2厅 | 83.02平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-ca5e4a1d-3994-415c-9f6f-a2628574b451.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,原3房1厅改的2房2厅，中间2楼，业主诚意出售。,465万,低楼层(共6层)                                                    | 1997年建 |                                 2室2厅 | 82.27平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-e2f81691-1914-422b-be19-7155851ad133.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,精装双楠两房 采光好 视野优 地段佳,398万,高楼层(共6层)                                                    | 1997年建 |                                 2室2厅 | 86.84平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-0e778ed6-6834-4d49-a35f-47bfb54e83b0.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,交通方便，二条地铁任意选择，12号线和6号线。,190万,高楼层(共6层)                                                    | 1993年建 |                                 1室1厅 | 41.45平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-9d7d3a0f-1c7f-4758-abd5-86d5ebb47403.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,森兰社区望湖户型，四房朝南，全新保养好，看房有钥匙,2150万,低楼层(共8层)                                                    | 2015年建 |                                 4室2厅 | 423.34平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-ead2cfef-fb8a-4766-b6ae-ebe0a536f4b7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,精装修 品牌家电  双轨12+6号线巨峰路站 近家乐福,605万,低楼层(共13层)                                                    | 2005年建 |                                 2室2厅 | 97.13平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-eadfda65-2ef9-4735-a770-6ec3c4d01c55.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,两房朝南,单价低，满五唯一  ，近地铁6号线，配套全,360万,高楼层(共6层)                                                    | 1995年建 |                                 2室1厅 | 71.31平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-6cc989f0-8dbf-42a6-a05b-616745044704.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,此房满五，小户型低总价不错选择，金茂模范,270万,高楼层(共6层)                                                    | 1997年建 |                                 1室1厅 | 41.66平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-344f594f-3e8e-47b5-9c9f-74de545a5b40.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,聚焦房 沪东新村 一房 朝南户型  业主诚心出售,140万,中楼层(共4层)                                                    | 1958年建 |                                 1室0厅 | 33.3平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-efcbb106-aeef-47a7-a365-9a35560bb061.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,仁恒顶复100平大露台，满五年带车位，钥匙房随时看,1600万,高楼层(共20层)                                                    | 2013年建 |                                 4室3厅 | 239.4平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-17a548bd-53f4-42d4-962e-017fbf3d2e9c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,河景房 南北大两房，精装修 地铁6号,320万,高楼层(共7层)                                                    | 1996年建 |                                 2室1厅 | 67.86平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-5cbcf4a4-48f7-4a0e-83ae-26db23e65e0d.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,晶波坊 3室1厅 南新上,390万,低楼层(共6层)                                                    | 1996年建 |                                 3室1厅 | 78.87平米                                  | 南,https://ke-image.ljcdn.com/hdic-frame/5ccdf45a-cdc2-4913-82b4-677f00483f41.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,近地铁12号线 单价仅需2.88万/㎡ 适合年轻人过度,150万,低楼层(共16层)                                                1室0厅 | 52平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20160904/734f2404-6f52-4767-874a-891db8758ecf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,【新出好房】双南格局，房型方正，近文峰，近地铁,308万,高楼层(共6层)                                                    | 1995年建 |                                 2室1厅 | 68.21平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-30e3eabb-8dda-40d6-9684-b6ca6e4a54f4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,精装两年 楼层位置佳 双南正气 地铁线,315万,中楼层(共6层)                                                    | 1996年建 |                                 2室1厅 | 61.44平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-173aadc1-bd29-4686-92e3-b5e0d2f3bea7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,户型正气 小区位置好  一手动迁 满五唯一,448万,高楼层(共6层)                                                    | 1997年建 |                                 3室1厅 | 83.75平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-82c1ce88-ad0f-4552-968a-50309a035f22.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,大三房，单价低，精装修，楼层佳，采光好，,535万,高楼层(共6层)                                                    | 2004年建 |                                 3室2厅 | 107.18平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-09ac5e7b-69d5-43db-91bb-828925908107.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,原始双南户型、已改三房，户型正气，诚意出售，带花园,675万,低楼层(共6层)                                                    | 2005年建 |                                 2室2厅 | 92.16平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-e0a37924-63cf-42bf-b1af-1ab8599ba2b5.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,沪东新村居家型一室一厅，低总价低税，随时看房。,180万,高楼层(共5层)                                                    | 1986年建 |                                 1室1厅 | 40.29平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-9a5da7b6-f935-4e7f-a353-fb95a50d4dac.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,6/12号  大两房满五年 诚意出售  随时可以看房子,340万,高楼层(共6层)                                                    | 1998年建 |                                 2室2厅 | 83.24平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-be4534e9-7c7e-4bb2-a595-e17f1d4f5a02.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,南北通透，采光好，楼层好，业主诚心出售，商圈完善,560万,高楼层(共5层)                                                    | 2005年建 |                                 2室2厅 | 92.06平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20170326/67723380-9e4e-4528-b4fd-28f2207ea8fa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,9号线地铁大两房 房东诚心出售 价格能谈 看房方便！,365万,低楼层(共24层)                                                    | 2002年建 |                                 2室1厅 | 90.69平米                                  | 东南,https://ke-image.ljcdn.com/310000-inspection/prod-a4e3af47-6d1c-437b-a313-70cf5d78c857.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,近6、12号线双规交的巨峰路站，电梯商品房，总价低,330万,低楼层(共18层)                                                    | 2005年建 |                                 1室1厅 | 52.79平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-f94328c9-18ea-4ce8-b126-7423fd6363d8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,9号线沿线，近华为，2004年配套商品房，税费优惠,540万,中楼层(共6层)                                                    | 2004年建 |                                 2室2厅 | 96.21平米                                  | 南,https://ke-image.ljcdn.com/hdic-frame/8e4936ad-5b8c-42e6-893a-2011fdcd525e.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,6号线五莲路站，双南小户型，花园，业主诚心出售。,480万,低楼层(共11层)                                                    | 2001年建 |                                 1室2厅 | 80.81平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-21cebb3f-304e-49ce-a097-5c747f1187e2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,全新挂盘： 一手动迁税费少，临河景观朝南双花园,424万,低楼层(共6层)                                                    | 2004年建 |                                 2室2厅 | 78.89平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-f50bbbe0-f85f-45d0-9927-af73e36fc59e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,金桥湾828弄出门就金桥公园，大拇指广场，中间楼层,505万,中楼层(共6层)                                                    | 1998年建 |                                 3室1厅 | 85.81平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-a26f5e28-a882-4935-bdba-957f44b15a7a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,大三室两厅 南北双阳台 一手精装修 采光好 得房率高,1050万,低楼层(共6层)                                                    | 2010年建 |                                 3室2厅 | 133.64平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20171023/9569b3d2-5840-4e18-a570-94b7391c1ec4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,大两房两卫户型正气格局好+业主精心装修不到3年！,498万,高楼层(共6层)                                                    | 2002年建 |                                 2室2厅 | 100.31平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-8ba17cb9-a6a5-4e81-899a-9ecf4867a92d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,69号线相拥银桥花苑，配套成熟，交通便利，,435万,高楼层(共7层)                                                    | 1999年建 |                                 3室2厅 | 86.37平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-56b69217-74fc-4a09-a731-96ca684067d6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,满五唯一，河流景观房，诚心出售，价格实惠新上,360万,高楼层(共6层)                                                    | 2003年建 |                                 2室1厅 | 71.02平米                                  | 西南,https://ke-image.ljcdn.com/310000-inspection/prod-6ec56654-90ea-4c0b-847b-6bfa5520e0ef.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,金地经典一房，可改2房，精装修，总价低景观楼层,500万,中楼层(共15层)                                                    | 2009年建 |                                 1室2厅 | 65.64平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-0d8aa6ba-8f70-49b4-9259-a0579a25e5b7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,碧云新天地 商品房  大三房  户型好,870万,高楼层(共6层)                                                    | 2002年建 |                                 3室2厅 | 122.1平米                                  | 南,https://ke-image.ljcdn.com/shfdfs-image/20170909/3808fda4-0963-49ba-a4df-e8e2727826d8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,9号线地铁近+一梯两户+南北通+全明户型+诚心售,315万,高楼层(共6层)                                                    | 1994年建 |                                 2室1厅 | 73.41平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-ea7e524e-7cc8-48b6-af43-bf10db770470.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,联鑫坊 房东自住装修 房东诚意出售 采光好 视野宽阔,415万,高楼层(共6层)                                                    | 1998年建 |                                 3室1厅 | 88.57平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-5ef15497-66e2-41d3-ab7e-36cac8a13274.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,金桥02年商品小区+婚房装修三房+网红户型,630万,低楼层(共16层)                                                    | 2002年建 |                                 3室2厅 | 130.62平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-50600bba-068d-448f-b763-080ae54dea68.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,地铁口 精装修 满五唯一  房型正气 环境优美 生活方便,808万,低楼层(共11层)                                                    | 2000年建 |                                 3室2厅 | 127.91平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/prod-05b9f19c-95b8-452b-bc35-fdd84674f057.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,金巷小区 一梯2户 中层  满5唯一 户型正气,355万,中楼层(共6层)                                                    | 1995年建 |                                 3室2厅 | 74.87平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-154996a4-3dd4-43ac-851d-2fbb4e74a40a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,森兰国际社区仁恒高区2房诚意出售，满2年,750万,高楼层(共20层)                                                    | 2013年建 |                                 2室2厅 | 92平米                                  | 南,https://ke-image.ljcdn.com/hdic-frame/64a7f7bc-ff90-48d5-a9f5-c236b73e11c4.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,好房888房源，户型方正，价格合适，难得房源,500万,高楼层(共6层)                                                    | 2003年建 |                                 2室2厅 | 88.83平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-aa09d728-1d3e-4920-ba04-01ab03dd5846.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,博兴路地铁边，一梯两户，满五年唯一，双南全明户型,398万,高楼层(共6层)                                                    | 1997年建 |                                 2室1厅 | 74.34平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/5eb764e8-e779-4218-926b-4f3fceda309f.JPG!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,中大丽都：满五唯一，业主自住随时看房，无缝对接,630万,低楼层(共14层)                                                    | 2003年建 |                                 2室2厅 | 98.26平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-94a4b672-73f6-42d5-882b-d4ed6aee8618.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,法式建筑，近地铁九号线台儿庄路站，带大花园,610万,低楼层(共6层)                                                    | 2003年建 |                                 2室2厅 | 90.67平米                                  | 南 北,https://ke-image.ljcdn.com/310000-inspection/test-747db7f8-d9a3-4294-b32c-d36a8de7968d.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,三个房间都是朝南的，楼层好；户型好，前后无遮挡,435万,中楼层(共6层)                                                    | 1995年建 |                                 3室1厅 | 94.85平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-9deacefb-3aaa-4638-87fa-7da8ee313737.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,金桥新村一街坊+双南大两房+带双天井+满五唯一+急售,310万,低楼层(共6层)                                                    | 1994年建 |                                 2室1厅 | 67.15平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/test-37a08a44-2484-48b5-abd2-c66bc8f9c368.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,近地铁6号线 中星长岛苑 南北三房  业主诚心出售,730万,中楼层(共6层)                                                    | 2003年建 |                                 3室2厅 | 111.75平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-c1e4b09e-3e03-40ac-a299-2c85c151fdfc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,金桥04年商品电梯精装修两房 业主诚售 拎包入住,358万,低楼层(共24层)                                                    | 2000年建 |                                 2室1厅 | 77平米                                  | 南,https://ke-image.ljcdn.com/310000-inspection/prod-bfd380b1-117d-4121-9c54-6f7416b25aa5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20190504,浦东,金桥,地铁9号线台儿庄路站，通煤气的单身公寓，4站到世纪站,145万,高楼层(共31层)                                                1室1厅 | 52.25平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20190429153127
